,SKEW,VIX,Spread,OAS
2019-10-21,128.44000244140625,14.0,0.18,3.98
2019-10-22,125.79000091552734,14.460000038146973,0.18,3.99
2019-10-23,125.79000091552734,14.010000228881836,0.19,3.98
2019-10-24,125.22000122070312,13.710000038146973,0.19,3.96
2019-10-25,125.69999694824219,12.649999618530273,0.17,3.89
2019-10-28,125.69999694824219,13.109999656677246,0.21,3.85
2019-10-29,125.26000213623047,13.199999809265137,0.2,3.86
2019-10-30,127.29000091552734,12.329999923706055,0.17,3.96
2019-10-31,129.63999938964844,13.220000267028809,0.17,4.15
2019-11-01,130.7100067138672,12.300000190734863,0.17,4.09
2019-11-04,129.74000549316406,12.829999923706055,0.19,3.99
2019-11-05,129.74000549316406,13.100000381469727,0.23,3.97
2019-11-06,126.77999877929688,12.619999885559082,0.2,4.02
2019-11-07,124.68000030517578,12.729999542236328,0.24,3.96
2019-11-08,124.68000030517578,12.069999694824219,0.26,4.0
2019-11-12,123.8499984741211,12.680000305175781,0.26,4.0
2019-11-13,123.18000030517578,13.0,0.25,4.05
2019-11-14,124.61000061035156,13.050000190734863,0.24,4.08
2019-11-15,126.27999877929688,12.050000190734863,0.23,4.06
2019-11-18,126.58999633789062,12.460000038146973,0.21,4.09
2019-11-19,127.45999908447266,12.859999656677246,0.19,4.12
2019-11-20,127.45999908447266,12.779999732971191,0.17,4.18
2019-11-21,125.63999938964844,13.130000114440918,0.17,4.17
2019-11-22,124.87000274658203,12.34000015258789,0.16,4.13
2019-11-25,125.52999877929688,11.869999885559082,0.15,4.08
2019-11-26,128.64999389648438,11.539999961853027,0.16,4.05
2019-11-27,130.27999877929688,11.75,0.14,3.99
2019-11-29,130.3699951171875,12.619999885559082,0.17,4.01
2019-12-02,129.8300018310547,14.90999984741211,0.22,4.03
2019-12-03,126.3499984741211,15.960000038146973,0.19,4.14
2019-12-04,123.30999755859375,14.800000190734863,0.19,4.02
2019-12-05,123.63999938964844,14.520000457763672,0.22,4.0
2019-12-06,131.47999572753906,13.619999885559082,0.23,3.89
2019-12-09,136.55999755859375,15.859999656677246,0.2,3.88
2019-12-10,135.0,15.680000305175781,0.2,3.84
2019-12-11,134.3699951171875,14.989999771118164,0.18,3.83
2019-12-12,132.67999267578125,13.9399995803833,0.24,3.7
2019-12-13,144.50999450683594,12.630000114440918,0.21,3.71
2019-12-16,143.85000610351562,12.140000343322754,0.24,3.62
2019-12-17,137.47999572753906,12.289999961853027,0.26,3.58
2019-12-18,144.55999755859375,12.579999923706055,0.29,3.51
2019-12-19,150.13999938964844,12.5,0.3,3.54
2019-12-20,147.1699981689453,12.510000228881836,0.29,3.53
2019-12-23,143.91000366210938,12.609999656677246,0.29,3.52
2019-12-24,143.91000366210938,12.670000076293945,0.28,3.53
2019-12-26,143.07000732421875,12.649999618530273,0.26,3.53
2019-12-27,143.07000732421875,13.430000305175781,0.29,3.56
2019-12-30,140.2899932861328,14.819999694824219,0.32,3.6
2019-12-31,139.52000427246094,13.779999732971191,0.34,3.6
2020-01-02,137.6999969482422,12.470000267028809,0.3,3.56
2020-01-03,133.4600067138672,14.020000457763672,0.27,3.61
2020-01-06,132.50999450683594,13.850000381469727,0.27,3.57
2020-01-07,129.77999877929688,13.789999961853027,0.29,3.54
2020-01-08,136.4199981689453,13.449999809265137,0.29,3.5
2020-01-09,133.47000122070312,12.539999961853027,0.27,3.49
2020-01-10,128.14999389648438,12.5600004196167,0.27,3.48
2020-01-13,131.27000427246094,12.319999694824219,0.27,3.48
2020-01-14,130.82000732421875,12.390000343322754,0.24,3.45
2020-01-15,130.82000732421875,12.420000076293945,0.23,3.44
2020-01-16,133.1300048828125,12.319999694824219,0.23,3.42
2020-01-17,134.6199951171875,12.100000381469727,0.26,3.39
2020-01-21,132.6999969482422,12.850000381469727,0.25,3.47
2020-01-22,129.92999267578125,12.90999984741211,0.24,3.49
2020-01-23,131.75999450683594,12.979999542236328,0.23,3.58
2020-01-24,127.0199966430664,14.5600004196167,0.21,3.68
2020-01-27,127.0199966430664,18.229999542236328,0.17,4.03
2020-01-28,127.20999908447266,16.280000686645508,0.2,3.86
2020-01-29,125.1500015258789,16.389999389648438,0.18,3.83
2020-01-30,125.1500015258789,15.489999771118164,0.16,3.95
2020-01-31,135.72999572753906,18.84000015258789,0.18,4.03
2020-02-03,127.69999694824219,17.969999313354492,0.18,3.97
2020-02-04,127.69999694824219,16.049999237060547,0.2,3.85
2020-02-05,129.77999877929688,15.149999618530273,0.22,3.75
2020-02-06,129.77999877929688,14.960000038146973,0.21,3.7
2020-02-07,134.47999572753906,15.470000267028809,0.18,3.75
2020-02-10,133.2899932861328,15.039999961853027,0.19,3.75
2020-02-11,133.2899932861328,15.180000305175781,0.18,3.65
2020-02-12,133.1999969482422,13.739999771118164,0.18,3.59
2020-02-13,133.0399932861328,14.149999618530273,0.17,3.57
2020-02-14,133.0399932861328,13.680000305175781,0.17,3.56
2020-02-18,137.66000366210938,14.829999923706055,0.14,3.61
2020-02-19,141.80999755859375,14.380000114440918,0.14,3.57
2020-02-20,137.1199951171875,15.5600004196167,0.13,3.62
2020-02-21,137.1199951171875,17.079999923706055,0.12,3.66
2020-02-24,135.13999938964844,25.030000686645508,0.12,4.03
2020-02-25,130.7899932861328,27.850000381469727,0.13,4.18
2020-02-26,130.64999389648438,27.559999465942383,0.17,4.27
2020-02-27,130.64999389648438,39.15999984741211,0.19,4.62
2020-02-28,130.82000732421875,40.11000061035156,0.27,5.04
2020-03-02,126.83999633789062,33.41999816894531,0.26,4.97
2020-03-03,123.05999755859375,36.81999969482422,0.31,4.84
2020-03-04,127.37999725341797,31.989999771118164,0.35,4.75
2020-03-05,123.61000061035156,39.619998931884766,0.33,5.05
2020-03-06,126.08000183105469,41.939998626708984,0.25,5.64
2020-03-09,121.56999969482422,54.459999084472656,0.16,6.68
2020-03-10,121.37999725341797,47.29999923706055,0.26,6.38
2020-03-11,121.72000122070312,53.900001525878906,0.32,6.61
2020-03-12,115.79000091552734,75.47000122070312,0.38,7.42
2020-03-13,115.79000091552734,57.83000183105469,0.45,7.31
2020-03-16,114.66000366210938,82.69000244140625,0.37,8.38
2020-03-17,116.66999816894531,75.91000366210938,0.55,8.41
2020-03-18,113.54000091552734,76.44999694824219,0.64,9.04
2020-03-19,115.44000244140625,72.0,0.68,9.82
2020-03-20,118.12000274658203,66.04000091552734,0.55,10.09
2020-03-23,117.05000305175781,61.59000015258789,0.48,10.87
2020-03-24,117.75,61.66999816894531,0.46,10.55
2020-03-25,116.5999984741211,63.95000076293945,0.54,10.11
2020-03-26,118.97000122070312,61.0,0.53,9.29
2020-03-27,117.41000366210938,65.54000091552734,0.47,8.99
2020-03-30,122.18000030517578,57.08000183105469,0.47,8.82
2020-03-31,125.48999786376953,53.540000915527344,0.47,8.77
2020-04-01,115.4800033569336,57.060001373291016,0.39,9.11
2020-04-02,118.43000030517578,50.90999984741211,0.4,9.17
2020-04-03,120.56999969482422,46.79999923706055,0.39,9.43
2020-04-06,121.01000213623047,45.2400016784668,0.4,9.26
2020-04-07,118.4800033569336,46.70000076293945,0.47,8.88
2020-04-08,119.30000305175781,43.349998474121094,0.5,8.81
2020-04-09,120.8499984741211,41.66999816894531,0.5,7.96
2020-04-13,119.5999984741211,41.16999816894531,0.51,7.7
2020-04-14,122.33000183105469,37.7599983215332,0.53,7.35
2020-04-15,122.33000183105469,40.84000015258789,0.43,7.64
2020-04-16,122.33000183105469,40.11000061035156,0.41,7.58
2020-04-17,126.43000030517578,38.150001525878906,0.45,7.31
2020-04-20,125.33999633789062,43.83000183105469,0.43,7.52
2020-04-21,123.70999908447266,45.40999984741211,0.38,7.9
2020-04-22,126.19000244140625,41.97999954223633,0.41,7.85
2020-04-23,125.22000122070312,41.380001068115234,0.39,7.87
2020-04-24,125.22000122070312,35.93000030517578,0.38,8.03
2020-04-27,129.2899932861328,33.290000915527344,0.43,8.01
2020-04-28,129.22999572753906,33.56999969482422,0.42,8.02
2020-04-29,132.60000610351562,31.229999542236328,0.43,7.87
2020-04-30,130.3800048828125,34.150001525878906,0.44,7.63
2020-05-01,129.97000122070312,37.189998626708984,0.44,7.7
2020-05-04,129.97000122070312,35.970001220703125,0.45,7.79
2020-05-05,131.2899932861328,33.61000061035156,0.47,7.6
2020-05-06,128.58999633789062,34.119998931884766,0.55,7.6
2020-05-07,130.6699981689453,31.440000534057617,0.5,7.6
2020-05-08,132.2100067138672,27.979999542236328,0.53,7.52
2020-05-11,132.2100067138672,27.56999969482422,0.56,7.51
2020-05-12,125.97000122070312,33.040000915527344,0.52,7.42
2020-05-13,123.43000030517578,35.279998779296875,0.48,7.61
2020-05-14,124.3499984741211,32.61000061035156,0.47,7.77
2020-05-15,124.47000122070312,31.889999389648438,0.48,7.78
2020-05-18,129.22999572753906,29.299999237060547,0.55,7.41
2020-05-19,127.4800033569336,30.530000686645508,0.53,7.35
2020-05-20,125.94999694824219,27.989999771118164,0.52,7.16
2020-05-21,124.52999877929688,29.530000686645508,0.51,7.08
2020-05-22,125.77999877929688,28.15999984741211,0.49,7.06
2020-05-26,129.11000061035156,28.010000228881836,0.51,6.75
2020-05-27,129.9600067138672,27.6200008392334,0.49,6.7
2020-05-28,130.77999877929688,28.59000015258789,0.53,6.6
2020-05-29,131.72000122070312,27.510000228881836,0.49,6.71
2020-06-01,132.08999633789062,28.229999542236328,0.52,6.43
2020-06-02,132.61000061035156,26.84000015258789,0.51,6.18
2020-06-03,131.5,25.65999984741211,0.58,5.8
2020-06-04,130.77000427246094,25.809999465942383,0.63,5.83
2020-06-05,129.8699951171875,24.520000457763672,0.69,5.5
2020-06-08,129.11000061035156,25.809999465942383,0.66,5.51
2020-06-09,129.11000061035156,27.56999969482422,0.64,5.75
2020-06-10,127.73999786376953,27.56999969482422,0.58,5.92
2020-06-11,127.73999786376953,40.790000915527344,0.47,6.4
2020-06-12,133.5399932861328,36.09000015258789,0.52,6.28
2020-06-15,133.5399932861328,34.400001525878906,0.52,6.25
2020-06-16,137.3300018310547,33.66999816894531,0.54,5.78
2020-06-17,133.85000610351562,33.470001220703125,0.55,5.85
2020-06-18,135.49000549316406,32.939998626708984,0.52,6.01
2020-06-19,134.89999389648438,35.119998931884766,0.51,6.02
2020-06-22,135.5399932861328,31.770000457763672,0.52,6.03
2020-06-23,135.1999969482422,31.3700008392334,0.54,6.02
2020-06-24,135.1999969482422,33.84000015258789,0.5,6.23
2020-06-25,131.9199981689453,32.220001220703125,0.51,6.3
2020-06-26,137.47000122070312,34.72999954223633,0.47,6.41
2020-06-29,135.75,31.780000686645508,0.48,6.52
2020-06-30,148.27000427246094,30.43000030517578,0.5,6.44
2020-07-01,142.44000244140625,28.6200008392334,0.52,6.33
2020-07-02,146.33999633789062,27.68000030517578,0.52,6.17
2020-07-06,140.97999572753906,27.940000534057617,0.53,6.03
2020-07-07,138.33999633789062,29.43000030517578,0.49,6.04
2020-07-08,138.33999633789062,28.079999923706055,0.51,6.06
2020-07-09,138.83999633789062,29.260000228881836,0.46,6.14
2020-07-10,135.67999267578125,27.290000915527344,0.49,6.14
2020-07-13,135.67999267578125,32.189998626708984,0.48,6.01
2020-07-14,128.52000427246094,29.520000457763672,0.49,6.03
2020-07-15,146.52999877929688,27.760000228881836,0.48,5.81
2020-07-16,142.44000244140625,28.0,0.46,5.76
2020-07-17,140.80999755859375,25.68000030517578,0.5,5.74
2020-07-20,145.89999389648438,24.459999084472656,0.46,5.54
2020-07-21,134.83999633789062,24.84000015258789,0.47,5.33
2020-07-22,140.38999938964844,24.31999969482422,0.46,5.28
2020-07-23,140.74000549316406,26.079999923706055,0.43,5.26
2020-07-24,139.39999389648438,25.84000015258789,0.45,5.29
2020-07-27,139.61000061035156,24.739999771118164,0.47,5.24
2020-07-28,139.63999938964844,25.440000534057617,0.45,5.27
2020-07-29,140.86000061035156,24.100000381469727,0.46,5.15
2020-07-30,138.99000549316406,24.760000228881836,0.44,5.14
2020-07-31,138.99000549316406,24.459999084472656,0.44,5.16
2020-08-03,141.55999755859375,24.280000686645508,0.45,5.08
2020-08-04,141.77000427246094,23.760000228881836,0.41,5.13
2020-08-05,139.58999633789062,22.989999771118164,0.44,5.04
2020-08-06,139.58999633789062,22.649999618530273,0.44,5.06
2020-08-07,139.75,22.209999084472656,0.44,5.06
2020-08-10,137.5,22.1299991607666,0.45,5.09
2020-08-11,136.38999938964844,24.030000686645508,0.48,5.03
2020-08-12,137.00999450683594,22.280000686645508,0.53,5.1
2020-08-13,136.11000061035156,22.1299991607666,0.55,5.16
2020-08-14,136.82000732421875,22.049999237060547,0.57,5.26
2020-08-17,137.4499969482422,21.350000381469727,0.55,5.29
2020-08-18,138.0800018310547,21.510000228881836,0.53,5.26
2020-08-19,138.0800018310547,22.540000915527344,0.54,5.25
2020-08-20,138.1999969482422,22.719999313354492,0.52,5.28
2020-08-21,144.0500030517578,22.540000915527344,0.48,5.25
2020-08-24,146.72999572753906,22.3700008392334,0.51,5.17
2020-08-25,147.22999572753906,22.030000686645508,0.54,5.07
2020-08-26,146.52999877929688,23.270000457763672,0.53,5.02
2020-08-27,142.08999633789062,24.469999313354492,0.58,4.98
2020-08-28,145.07000732421875,22.959999084472656,0.6,5.0
2020-08-31,145.72999572753906,26.40999984741211,0.58,5.02
2020-09-01,144.6699981689453,26.1200008392334,0.55,4.97
2020-09-02,142.27999877929688,26.56999969482422,0.52,4.93
2020-09-03,144.66000366210938,33.599998474121094,0.5,5.04
2020-09-04,144.66000366210938,30.75,0.58,5.13
2020-09-08,133.27999877929688,31.459999084472656,0.55,5.25
2020-09-09,132.50999450683594,28.809999465942383,0.57,5.16
2020-09-10,130.16000366210938,29.709999084472656,0.54,5.16
2020-09-11,125.41999816894531,26.8700008392334,0.54,5.21
2020-09-14,125.41999816894531,25.850000381469727,0.54,5.18
2020-09-15,130.9499969482422,25.59000015258789,0.54,5.14
2020-09-16,132.9499969482422,26.040000915527344,0.55,5.07
2020-09-17,136.05999755859375,26.459999084472656,0.56,5.14
2020-09-18,139.41000366210938,25.829999923706055,0.56,5.16
2020-09-21,132.08999633789062,27.780000686645508,0.54,5.42
2020-09-22,130.63999938964844,26.860000610351562,0.55,5.45
2020-09-23,129.83999633789062,28.579999923706055,0.54,5.47
2020-09-24,129.83999633789062,28.510000228881836,0.53,5.64
2020-09-25,129.1699981689453,26.3799991607666,0.54,5.64
2020-09-28,129.25999450683594,26.190000534057617,0.53,5.52
2020-09-29,123.93000030517578,26.270000457763672,0.55,5.5
2020-09-30,123.93000030517578,26.3700008392334,0.56,5.41
2020-10-01,120.94000244140625,26.700000762939453,0.54,5.36
2020-10-02,117.77999877929688,27.6299991607666,0.57,5.38
2020-10-05,119.52999877929688,27.959999084472656,0.64,5.18
2020-10-06,119.52999877929688,29.479999542236328,0.62,5.06
2020-10-07,120.5999984741211,28.059999465942383,0.65,5.02
2020-10-08,121.80999755859375,26.360000610351562,0.65,4.97
2020-10-09,121.80999755859375,25.0,0.63,4.92
2020-10-13,123.94000244140625,26.06999969482422,0.58,4.88
2020-10-14,122.5999984741211,26.399999618530273,0.59,4.89
2020-10-15,122.5999984741211,26.969999313354492,0.6,5.01
2020-10-16,123.47000122070312,27.40999984741211,0.62,4.94
2020-10-19,124.75,29.18000030517578,0.62,4.91
2020-10-20,125.30999755859375,29.350000381469727,0.67,4.9
2020-10-21,124.37999725341797,28.649999618530273,0.69,4.91
2020-10-22,124.94000244140625,28.110000610351562,0.71,4.88
2020-10-23,126.69999694824219,27.549999237060547,0.67,4.87
2020-10-26,126.05000305175781,32.459999084472656,0.65,5.03
2020-10-27,126.05000305175781,33.349998474121094,0.63,5.06
2020-10-28,127.58000183105469,40.279998779296875,0.63,5.29
2020-10-29,129.3000030517578,37.59000015258789,0.69,5.25
2020-10-30,128.0500030517578,38.02000045776367,0.74,5.25
2020-11-02,129.00999450683594,37.130001068115234,0.71,5.25
2020-11-03,133.86000061035156,35.54999923706055,0.73,5.07
2020-11-04,136.44000244140625,29.56999969482422,0.64,4.79
2020-11-05,133.32000732421875,27.579999923706055,0.65,4.59
2020-11-06,127.6500015258789,24.860000610351562,0.67,4.67
2020-11-09,124.55999755859375,25.75,0.79,4.22
2020-11-10,127.41000366210938,24.799999237060547,0.79,4.37
2020-11-12,129.47000122070312,25.350000381469727,0.71,4.62
2020-11-13,131.4199981689453,23.100000381469727,0.72,4.63
2020-11-16,129.3300018310547,22.450000762939453,0.72,4.5
2020-11-17,129.55999755859375,22.709999084472656,0.69,4.48
2020-11-18,128.91000366210938,23.84000015258789,0.72,4.42
2020-11-19,133.58999633789062,23.110000610351562,0.68,4.48
2020-11-20,133.5500030517578,23.700000762939453,0.67,4.49
2020-11-23,133.5399932861328,22.65999984741211,0.7,4.43
2020-11-24,134.25999450683594,21.639999389648438,0.72,4.31
2020-11-25,134.19000244140625,21.25,0.71,4.33
2020-11-27,133.89999389648438,20.84000015258789,0.68,4.35
2020-11-30,132.42999267578125,20.56999969482422,0.68,4.33
2020-12-01,133.9499969482422,20.770000457763672,0.75,4.21
2020-12-02,132.60000610351562,21.170000076293945,0.79,4.17
2020-12-03,134.61000061035156,21.280000686645508,0.76,4.1
2020-12-04,132.4600067138672,20.790000915527344,0.81,4.03
2020-12-07,133.0800018310547,21.299999237060547,0.8,4.03
2020-12-08,132.44000244140625,20.68000030517578,0.78,4.03
2020-12-09,134.89999389648438,22.270000457763672,0.79,4.04
2020-12-10,135.75,22.520000457763672,0.78,4.08
2020-12-11,135.7100067138672,23.309999465942383,0.79,4.13
2020-12-14,139.9199981689453,24.719999313354492,0.77,4.07
2020-12-15,139.2899932861328,22.889999389648438,0.81,4.06
2020-12-16,138.9499969482422,22.5,0.79,4.06
2020-12-17,144.7899932861328,21.93000030517578,0.81,4.05
2020-12-18,147.07000732421875,21.56999969482422,0.82,4.03
2020-12-21,147.02000427246094,25.15999984741211,0.82,4.18
2020-12-22,146.52999877929688,24.229999542236328,0.8,4.12
2020-12-23,146.27000427246094,23.309999465942383,0.83,4.07
2020-12-24,147.38999938964844,21.530000686645508,0.81,4.05
2020-12-28,148.27000427246094,21.700000762939453,0.81,3.89
2020-12-29,145.3000030517578,23.079999923706055,0.82,3.85
2020-12-30,142.74000549316406,22.770000457763672,0.81,3.87
2020-12-31,143.02999877929688,22.75,0.8,3.86
2021-01-04,147.8300018310547,26.969999313354492,0.82,3.93
2021-01-05,143.83999633789062,25.34000015258789,0.83,3.92
2021-01-06,145.5,25.06999969482422,0.9,3.8
2021-01-07,147.05999755859375,22.3700008392334,0.94,3.78
2021-01-08,145.9199981689453,21.559999465942383,0.99,3.76
2021-01-11,139.25,24.079999923706055,1.01,3.82
2021-01-12,134.6999969482422,23.329999923706055,1.01,3.85
2021-01-13,139.99000549316406,22.209999084472656,0.96,3.82
2021-01-14,139.92999267578125,23.25,0.99,3.73
2021-01-15,138.05999755859375,24.34000015258789,0.98,3.74
2021-01-19,136.6999969482422,23.239999771118164,0.96,3.71
2021-01-20,141.32000732421875,21.579999923706055,0.97,3.67
2021-01-21,146.66000366210938,21.31999969482422,0.99,3.65
2021-01-22,144.1999969482422,21.90999984741211,0.97,3.75
2021-01-25,145.5500030517578,23.190000534057617,0.92,3.75
2021-01-26,143.30999755859375,23.020000457763672,0.94,3.74
2021-01-27,143.30999755859375,37.209999084472656,0.92,3.85
2021-01-28,137.92999267578125,30.209999084472656,0.95,3.76
2021-01-29,145.83999633789062,33.09000015258789,1.0,3.79
2021-02-01,134.3000030517578,30.239999771118164,0.98,3.83
2021-02-02,141.6300048828125,25.559999465942383,1.01,3.75
2021-02-03,141.14999389648438,22.90999984741211,1.04,3.68
2021-02-04,136.58999633789062,21.770000457763672,1.04,3.64
2021-02-05,136.00999450683594,20.8700008392334,1.1,3.58
2021-02-08,135.08999633789062,21.239999771118164,1.08,3.54
2021-02-09,136.64999389648438,21.6299991607666,1.07,3.51
2021-02-10,140.05999755859375,21.989999771118164,1.04,3.51
2021-02-11,139.3300018310547,21.25,1.05,3.5
2021-02-12,137.60000610351562,19.969999313354492,1.09,3.48
2021-02-16,137.66000366210938,21.459999084472656,1.17,3.41
2021-02-17,140.1699981689453,21.5,1.18,3.44
2021-02-18,144.4499969482422,22.489999771118164,1.18,3.46
2021-02-19,142.5500030517578,22.049999237060547,1.23,3.41
2021-02-22,141.52999877929688,23.450000762939453,1.26,3.44
2021-02-23,138.82000732421875,23.110000610351562,1.26,3.47
2021-02-24,136.63999938964844,21.34000015258789,1.26,3.42
2021-02-25,138.52000427246094,28.889999389648438,1.37,3.42
2021-02-26,142.07000732421875,27.950000762939453,1.3,3.52
2021-03-01,136.22999572753906,23.350000381469727,1.32,3.54
2021-03-02,141.3300018310547,24.100000381469727,1.29,3.53
2021-03-03,141.67999267578125,26.670000076293945,1.33,3.51
2021-03-04,140.52999877929688,28.56999969482422,1.4,3.54
2021-03-05,137.19000244140625,24.65999984741211,1.42,3.6
2021-03-08,135.89999389648438,25.469999313354492,1.42,3.57
2021-03-09,137.00999450683594,24.030000686645508,1.38,3.62
2021-03-10,134.4499969482422,22.559999465942383,1.37,3.63
2021-03-11,138.57000732421875,21.90999984741211,1.4,3.52
2021-03-12,139.61000061035156,20.690000534057617,1.5,3.55
2021-03-15,140.2899932861328,20.030000686645508,1.48,3.55
2021-03-16,141.25999450683594,19.790000915527344,1.47,3.55
2021-03-17,142.55999755859375,19.229999542236328,1.5,3.65
2021-03-18,143.19000244140625,21.579999923706055,1.55,3.66
2021-03-19,148.11000061035156,20.950000762939453,1.58,3.67
2021-03-22,141.47000122070312,18.8799991607666,1.54,3.58
2021-03-23,146.13999938964844,20.299999237060547,1.48,3.57
2021-03-24,143.44000244140625,21.200000762939453,1.48,3.51
2021-03-25,143.6999969482422,19.809999465942383,1.49,3.53
2021-03-26,140.86000061035156,18.860000610351562,1.53,3.48
2021-03-29,145.4600067138672,20.739999771118164,1.59,3.43
2021-03-30,143.6699981689453,19.610000610351562,1.57,3.44
2021-03-31,142.1999969482422,19.399999618530273,1.58,3.36
2021-04-01,140.92999267578125,17.329999923706055,1.52,3.33
2021-04-05,136.2899932861328,17.90999984741211,1.56,3.25
2021-04-06,139.6300048828125,18.1200008392334,1.51,3.25
2021-04-07,142.44000244140625,17.15999984741211,1.52,3.22
2021-04-08,140.60000610351562,16.950000762939453,1.5,3.21
2021-04-09,139.0399932861328,16.690000534057617,1.51,3.24
2021-04-12,132.8800048828125,16.90999984741211,1.51,3.24
2021-04-13,134.2899932861328,16.649999618530273,1.48,3.32
2021-04-14,134.72000122070312,16.989999771118164,1.48,3.25
2021-04-15,137.6699981689453,16.56999969482422,1.4,3.25
2021-04-16,139.2899932861328,16.25,1.43,3.22
2021-04-19,138.3300018310547,17.290000915527344,1.45,3.25
2021-04-20,137.14999389648438,18.68000030517578,1.43,3.35
2021-04-21,134.8699951171875,17.5,1.42,3.34
2021-04-22,139.42999267578125,18.709999084472656,1.41,3.34
2021-04-23,138.08999633789062,17.329999923706055,1.42,3.29
2021-04-26,140.08999633789062,17.639999389648438,1.4,3.26
2021-04-27,139.08999633789062,17.559999465942383,1.46,3.24
2021-04-28,139.1300048828125,17.280000686645508,1.46,3.26
2021-04-29,139.3699951171875,17.610000610351562,1.49,3.24
2021-04-30,139.3000030517578,18.610000610351562,1.49,3.28
2021-05-03,146.32000732421875,18.309999465942383,1.47,3.27
2021-05-04,143.75,19.479999542236328,1.45,3.32
2021-05-05,139.22999572753906,19.149999618530273,1.43,3.29
2021-05-06,142.1199951171875,18.389999389648438,1.42,3.3
2021-05-07,144.47000122070312,16.690000534057617,1.46,3.27
2021-05-10,145.75999450683594,19.65999984741211,1.47,3.26
2021-05-11,142.72000122070312,21.84000015258789,1.48,3.36
2021-05-12,140.1199951171875,27.59000015258789,1.53,3.34
2021-05-13,142.60000610351562,23.1299991607666,1.5,3.37
2021-05-14,139.25999450683594,18.809999465942383,1.47,3.35
2021-05-17,139.0500030517578,19.719999313354492,1.48,3.35
2021-05-18,138.35000610351562,21.34000015258789,1.48,3.35
2021-05-19,139.4600067138672,22.18000030517578,1.52,3.4
2021-05-20,143.75,20.670000076293945,1.48,3.42
2021-05-21,142.9600067138672,20.149999618530273,1.46,3.37
2021-05-24,144.50999450683594,18.399999618530273,1.46,3.37
2021-05-25,144.63999938964844,18.84000015258789,1.41,3.34
2021-05-26,144.60000610351562,17.360000610351562,1.44,3.35
2021-05-27,149.82000732421875,16.739999771118164,1.47,3.3
2021-05-28,149.35000610351562,16.760000228881836,1.44,3.29
2021-06-01,155.30999755859375,17.899999618530273,1.46,3.33
2021-06-02,149.0399932861328,17.479999542236328,1.46,3.31
2021-06-03,148.58999633789062,18.040000915527344,1.47,3.28
2021-06-04,145.2100067138672,16.420000076293945,1.42,3.28
2021-06-07,147.75999450683594,16.420000076293945,1.41,3.27
2021-06-08,151.2899932861328,17.06999969482422,1.39,3.26
2021-06-09,150.6999969482422,17.889999389648438,1.34,3.22
2021-06-10,150.7100067138672,16.100000381469727,1.31,3.23
2021-06-11,154.80999755859375,15.649999618530273,1.31,3.21
2021-06-14,159.27999877929688,16.389999389648438,1.35,3.17
2021-06-15,160.63999938964844,17.020000457763672,1.35,3.17
2021-06-16,161.35000610351562,18.149999618530273,1.36,3.12
2021-06-17,155.97000122070312,17.75,1.29,3.15
2021-06-18,161.00999450683594,20.700000762939453,1.19,3.18
2021-06-21,158.36000061035156,17.889999389648438,1.23,3.14
2021-06-22,160.50999450683594,16.65999984741211,1.23,3.15
2021-06-23,154.85000610351562,16.31999969482422,1.24,3.13
2021-06-24,161.0399932861328,15.970000267028809,1.23,3.08
2021-06-25,170.5500030517578,15.619999885559082,1.26,3.04
2021-06-28,162.08999633789062,15.760000228881836,1.24,3.05
2021-06-29,163.83999633789062,16.020000457763672,1.22,3.03
2021-06-30,161.85000610351562,15.829999923706055,1.2,3.04
2021-07-01,155.64999389648438,15.479999542236328,1.23,3.02
2021-07-02,157.94000244140625,15.069999694824219,1.2,3.04
2021-07-06,153.75,16.440000534057617,1.15,3.05
2021-07-07,152.14999389648438,16.200000762939453,1.11,3.05
2021-07-08,152.82000732421875,19.0,1.11,3.14
2021-07-09,155.6999969482422,16.18000030517578,1.14,3.07
2021-07-12,157.92999267578125,16.170000076293945,1.15,3.05
2021-07-13,154.39999389648438,17.1200008392334,1.16,3.04
2021-07-14,154.30999755859375,16.329999923706055,1.14,3.1
2021-07-15,154.14999389648438,17.010000228881836,1.08,3.14
2021-07-16,151.94000244140625,18.450000762939453,1.06,3.18
2021-07-19,155.74000549316406,22.5,0.98,3.44
2021-07-20,154.5,19.729999542236328,1.03,3.38
2021-07-21,155.33999633789062,17.90999984741211,1.08,3.24
2021-07-22,152.6300048828125,17.690000534057617,1.07,3.24
2021-07-23,159.44000244140625,17.200000762939453,1.08,3.22
2021-07-26,153.1999969482422,17.579999923706055,1.07,3.21
2021-07-27,151.0399932861328,19.360000610351562,1.05,3.27
2021-07-28,152.22999572753906,18.309999465942383,1.06,3.26
2021-07-29,149.9600067138672,17.700000762939453,1.08,3.23
2021-07-30,153.7100067138672,18.239999771118164,1.05,3.26
2021-08-02,153.3000030517578,19.459999084472656,1.03,3.36
2021-08-03,152.55999755859375,18.040000915527344,1.02,3.42
2021-08-04,151.39999389648438,17.969999313354492,1.02,3.42
2021-08-05,148.27000427246094,17.280000686645508,1.02,3.37
2021-08-09,148.27000427246094,16.719999313354492,1.1,3.34
2021-08-11,154.32000732421875,16.170000076293945,1.12,3.37
2021-08-12,157.17999267578125,15.59000015258789,1.13,3.34
2021-08-13,159.66000366210938,15.449999809265137,1.06,3.36
2021-08-16,152.5399932861328,16.1200008392334,1.05,3.38
2021-08-17,149.0500030517578,17.90999984741211,1.03,3.37
